,COM_value,CT,RES_value,percentile
41,1138369.2,269800,432356.88,41
42,1139415.3,269800,436913.24,42
43,1140461.4,269800,441917.2,43
44,1141507.5,269800,451384.2,44
45,1142553.6,269800,461105.28,45
46,1143599.7,269800,466797.3999999999,46
47,1144645.8,269800,481143.6399999999,47
48,1145691.9,269800,486557.76,48
49,1146738.0,269800,496508.0,49
50,1147784.1,269800,502828.44000000006,50
51,1148830.2,269800,507278.56,51
52,1149876.3,269800,509811.6,52
53,1150922.4,269800,512367.6000000001,53
54,1151968.5,269800,526077.2,54
55,1153014.6,269800,535427.3600000001,55
56,1154060.7,269800,558035.24,56
57,1155106.8,269800,567683.5199999999,57
58,1156152.9,269800,597464.88,58
59,1157199.0,269800,617656.7999999999,59
60,1224411.2499999998,269800,629619.1199999999,60
61,1291623.5,269800,655475.4400000001,61
62,1358835.75,269800,676519.3999999999,62
63,1426048.0000000002,269800,687109.6,63
64,1493260.25,269800,701080.2,64
65,1560472.5000000005,269800,718434.0,65
66,1627684.75,269800,727403.56,66
67,1694897.0000000005,269800,741752.1200000001,67
68,1762109.2499999995,269800,756359.72,68
69,1829321.5,269800,766951.9999999999,69
70,1896533.7499999998,269800,792197.3600000001,70
71,1963745.9999999995,269800,804921.4,71
72,2030958.25,269800,812593.16,72
73,2098170.5000000005,269800,821453.5199999999,73
74,2165382.75,269800,832320.0,74
75,2232594.9999999995,269800,845052.4400000002,75
76,2299807.2500000005,269800,860760.3999999999,76
77,2367019.5000000005,269800,882007.3200000001,77
78,2434231.75,269800,899376.0,78
79,2501444.0,269800,911496.4,79
80,3049287.700000008,269800,930508.6800000003,80
81,3597131.399999996,269800,938393.8399999999,81
82,4144975.099999994,269800,948660.76,82
83,4692818.800000002,269800,970326.12,83
84,5240662.5,269800,1023687.9999999998,84
85,5788506.199999998,269800,1056519.9999999998,85
86,6336349.899999996,269800,1146225.8400000008,86
87,6884193.600000004,269800,1244487.4799999997,87
88,7432037.300000002,269800,1309939.4800000002,88
89,7979881.0,269800,1374985.8,89
90,8527724.699999997,269800,1472458.4,90
91,9075568.400000006,269800,1561568.0,91
92,9623412.100000003,269800,1608505.8400000003,92
93,10171255.799999991,269800,1775634.719999999,93
94,10719099.5,269800,1936321.5999999994,94
95,11266943.2,269800,2154827.319999995,95
96,11814786.899999997,269800,2572670.879999999,96
97,12362630.600000003,269800,3202032.3200000003,97
0,146354.62,269300,84349.40000000001,0
1,160774.24,269300,89557.4,1
2,189889.32,269300,93434.29999999999,2
3,226098.76,269300,96961.8,3
4,250064.75,269300,102903.0,4
5,251176.3,269300,107500.6,5
6,252346.07,269300,111388.20000000001,6
7,255961.08,269300,115795.4,7
8,259576.09,269300,121621.20000000001,8
9,262543.4,269300,128087.0,9
10,265230.04000000004,269300,136278.5,10
11,276409.80000000005,269300,147945.0,11
12,301921.7,269300,154121.5,12
13,326572.63999999996,269300,169222.6,13
14,333573.9,269300,184500.5,14
15,340575.16,269300,218218.60000000003,15
16,348459.92000000004,269300,245184.30000000008,16
17,356686.68,269300,272035.39999999997,17
18,361965.47,269300,297425.20000000007,18
19,362735.6,269300,330895.0,19
20,364056.47,269300,360943.5,20
21,372720.54000000004,269300,397465.0,21
22,381384.61000000004,269300,434987.5,22
23,395406.44,269300,447489.0,23
24,411270.0,269300,459564.0,24
25,423848.56,269300,486477.2000000002,25
26,431864.62000000005,269300,511324.80000000005,26
27,439634.8,269300,539305.6000000001,27
28,445007.65,269300,563077.2,28
29,450380.5,269300,597179.0,29
30,469209.1,269300,613146.8999999999,30
31,492115.19999999995,269300,632601.8,31
32,529125.1900000002,269300,646554.9000000001,32
33,583950.6200000001,269300,659783.8,33
34,642090.3499999997,269300,681684.5,34
35,725418.7599999998,269300,705742.5999999999,35
36,808747.1699999999,269300,722676.7,36
37,831561.3599999999,269300,739401.6000000001,37
38,838357.08,269300,758695.0,38
39,842782.6,269300,773057.0,39
40,844482.39,269300,793888.6,40
41,849846.32,269300,818964.3999999997,41
42,877805.7799999999,269300,839483.7000000001,42
43,905765.2400000001,269300,862767.4000000001,43
44,913916.45,269300,878351.5,44
45,917540.0599999999,269300,891239.2,45
46,932854.1599999998,269300,916691.6999999998,46
47,960415.4400000001,269300,940936.6,47
48,988175.9400000001,269300,964119.3,48
49,1016961.0,269300,973751.0,49
50,1045746.0599999999,269300,981725.0,50
51,1074850.7999999998,269300,1005560.8000000003,51
52,1104017.7000000002,269300,1027635.8,52
53,1128141.1,269300,1049500.2000000002,53
54,1147450.25,269300,1063380.0000000005,54
55,1168268.52,269300,1080886.2000000002,55
56,1195689.19,269300,1098772.6,56
57,1223109.8599999999,269300,1120701.9999999998,57
58,1240280.05,269300,1142290.5999999996,58
59,1255788.0,269300,1170136.0,59
60,1292165.92,269300,1183559.1,60
61,1346691.64,269300,1205451.4,61
62,1402194.22,269300,1224904.6,62
63,1461387.16,269300,1248448.2000000002,63
64,1520580.0999999999,269300,1268504.0,64
65,1534668.1800000002,269300,1306925.600000001,65
66,1542821.41,269300,1353974.4000000001,66
67,1561318.1600000001,269300,1377034.2,67
68,1588003.5299999998,269300,1402570.4,68
69,1609477.6,269300,1440977.9999999995,69
70,1613754.38,269300,1456494.1,70
71,1618031.16,269300,1485927.5999999996,71
72,1630153.1800000002,269300,1511307.0999999996,72
73,1643079.84,269300,1542442.0,73
74,1707365.5,269300,1580148.0,74
75,1808629.6400000001,269300,1616455.2000000002,75
76,1890936.27,269300,1640137.7999999998,76
77,1918093.78,269300,1687164.0,77
78,1945251.29,269300,1715241.6000000003,78
79,2076950.7999999993,269300,1748411.0,79
80,2216490.960000002,269300,1772946.0000000005,80
81,2301483.38,269300,1811506.4,81
82,2350809.9699999997,269300,1856005.3000000003,82
83,2417411.519999999,269300,1913694.4,83
84,2528640.049999999,269300,1966036.0,84
85,2639868.579999999,269300,2036952.6000000006,85
86,2673117.16,269300,2104318.7,86
87,2702561.8400000003,269300,2162918.4,87
88,2874440.430000002,269300,2222584.2999999993,88
89,3130724.3000000017,269300,2288880.0,89
90,3319660.11,269300,2341918.7,90
91,3353177.3200000003,269300,2466707.5999999987,91
92,3386694.5300000003,269300,2630035.9,92
93,3606171.7799999975,269300,2759670.599999999,93
94,3830076.6500000004,269300,2883752.5,94
95,4063565.3600000003,269300,2960855.5999999987,95
96,4302188.2700000005,269300,3215046.4999999995,96
97,5964844.4200000055,269300,3518210.000000001,97
0,0.0,267200,107631.56000000001,0
1,85720.20000000001,267200,116101.12,1
2,150587.2,267200,124039.4,2
3,171288.60000000003,267200,132076.0,3
4,197773.0,267200,141701.0,4
5,202483.0,267200,156985.12,5
6,215894.30000000002,267200,169151.0,6
7,219128.4,267200,185075.72,7
8,224150.3,267200,204732.59999999998,8
9,230504.0,267200,220622.8,9
10,234707.9,267200,234637.19999999998,10
11,247050.4,267200,250440.28,11
12,283014.6000000001,267200,260731.52000000002,12
13,289868.00000000006,267200,271696.68,13
14,298796.0,267200,280187.8,14
15,305302.4,267200,294097.2,15
16,325036.9000000001,267200,306476.16000000003,16
17,390521.7999999998,267200,315203.36,17
18,460129.5,267200,331508.0,18
19,507028.0,267200,343874.8,19
20,515011.4,267200,351193.36,20
21,530945.0,267200,356564.95999999996,21
22,555049.2000000001,267200,365199.12,22
23,593868.4,267200,372285.96,23
24,617138.5,267200,381691.0,24
25,629168.6,267200,388848.24000000005,25
26,633368.7999999999,267200,398657.56,26
27,676161.2000000004,267200,404753.48,27
28,721334.6,267200,412144.92000000004,28
29,726191.0,267200,420216.19999999995,29
30,826604.7999999999,267200,429674.80000000005,30
31,845720.6000000001,267200,436465.8,31
32,865048.6,267200,447930.04000000004,32
33,871719.4,267200,458610.80000000005,33
34,874418.0,267200,468153.99999999994,34
35,880374.2,267200,473205.52,35
36,885023.8,267200,479471.76,36
37,913284.2,267200,490079.24000000005,37
38,939836.3999999999,267200,499999.24,38
39,973760.0,267200,507496.2,39
40,1025698.0999999999,267200,515680.27999999997,40
41,1071237.2,267200,524349.72,41
42,1092341.6,267200,534628.52,42
43,1160973.8,267200,537385.5599999999,43
44,1184815.5,267200,543942.2,44
45,1222650.8,267200,551309.96,45
46,1315582.0999999999,267200,560793.04,46
47,1335431.0,267200,569491.28,47
48,1346042.7,267200,581654.6,48
49,1388988.0,267200,589914.0,49
50,1417916.1999999997,267200,600322.48,50
51,1531570.2000000011,267200,613350.3600000001,51
52,1683481.4000000006,267200,624771.48,52
53,1738532.4000000001,267200,633781.64,53
54,1771948.0,267200,645310.2000000001,54
55,1792052.4000000001,267200,656959.4400000001,55
56,1840702.3,267200,664406.8799999999,56
57,1853336.9999999998,267200,675267.72,57
58,1879566.9,267200,688072.0,58
59,1914405.0,267200,698867.5999999999,59
60,2019389.3,267200,708384.24,60
61,2046476.0,267200,722950.5200000001,61
62,2075651.9000000001,267200,730632.3999999999,62
63,2142000.0,267200,744144.96,63
64,2173686.5,267200,759703.6000000001,64
65,2207958.6,267200,771543.9599999998,65
66,2250734.400000001,267200,781965.48,66
67,2346534.8000000003,267200,790964.3600000001,67
68,2388092.7999999993,267200,800076.48,68
69,2466866.0,267200,806852.8,69
70,2488431.4,267200,817381.7199999999,70
71,2552675.6,267200,833706.04,71
72,2585597.2,267200,847246.68,72
73,2604837.4000000004,267200,864946.56,73
74,2854263.0,267200,878284.0,74
75,3228955.7999999993,267200,890136.3200000001,75
76,3572754.0000000005,267200,907638.1599999999,76
77,3609174.0,267200,930440.52,77
78,3851028.900000001,267200,944460.0000000001,78
79,4010016.0,267200,967547.0,79
80,4132673.3000000007,267200,989650.4400000002,80
81,4286946.799999999,267200,1019378.72,81
82,4572200.099999998,267200,1043698.0,82
83,4660560.8,267200,1072137.7600000002,83
84,4717498.0,267200,1111172.4,84
85,4905507.199999999,267200,1168440.24,85
86,5119779.499999999,267200,1208692.32,86
87,5349621.4,267200,1269358.2399999995,87
88,5487168.300000001,267200,1327547.76,88
89,5606590.0,267200,1400200.8,89
90,6049624.699999999,267200,1477111.7599999998,90
91,6258824.2,267200,1530066.6800000002,91
92,7038521.3000000045,267200,1608369.88,92
93,7450294.999999991,267200,1701995.5199999998,93
94,9954129.5,267200,1808867.9999999995,94
95,12708349.599999998,267200,1955942.4799999995,95
96,15270419.099999988,267200,2176587.9999999995,96
97,26499199.9999998,267200,2718129.280000006,97
0,32451.260000000002,262802,3142.7200000000007,0
1,39065.52,262802,40031.86,1
2,43006.56,262802,74395.67,2
3,45657.08,262802,105048.64,3
4,47927.2,262802,124196.9,4
5,49487.240000000005,262802,134002.94,5
6,51011.0,262802,157889.86000000004,6
7,51011.0,262802,169901.44,7
8,51011.0,262802,185381.56,8
9,51011.0,262802,202942.7,9
10,51011.0,262802,220844.97,10
11,51583.96,262802,239201.32,11
12,53123.78999999999,262802,254258.8,12
13,54789.020000000004,262802,271108.92000000004,13
14,59024.950000000004,262802,296783.75,14
15,63260.880000000005,262802,312125.84,15
16,69223.51000000001,262802,327795.44000000006,16
17,75854.54,262802,345366.0,17
18,80295.63,262802,378589.67000000004,18
19,81387.4,262802,419957.20000000007,19
20,82496.15,262802,436524.51999999996,20
21,83831.3,262802,480112.16000000003,21
22,85166.45000000001,262802,517826.27999999997,22
23,86123.36,262802,550767.8400000001,23
24,86950.25,262802,588165.5,24
25,87715.4,262802,632999.06,25
26,88394.8,262802,693249.16,26
27,89081.44,262802,726389.04,27
28,89838.67,262802,765310.29,28
29,90595.9,262802,799146.2,29
30,90906.97,262802,834658.03,30
31,91082.84,262802,870408.6400000001,31
32,91337.94,262802,898463.3499999999,32
33,91693.12,262802,955208.3600000001,33
34,92030.15,262802,980158.7,34
35,92229.23999999999,262802,1013559.9200000002,35
36,92428.33,262802,1067487.17,36
37,92840.94,262802,1094687.5,37
38,93310.06999999999,262802,1132755.03,38
39,93561.0,262802,1174177.4000000001,39
40,93561.0,262802,1211970.0799999998,40
41,93932.09999999999,262802,1255528.92,41
42,96591.65,262802,1288748.43,42
43,99251.20000000001,262802,1321648.72,43
44,108986.70000000004,262802,1367447.5000000002,44
45,120339.56000000003,262802,1426894.08,45
46,129096.18999999997,262802,1474009.95,46
47,135132.96000000002,262802,1520380.04,47
48,142910.28,262802,1572716.5799999996,48
49,159639.0,262802,1629854.5,49
50,176367.71999999997,262802,1668818.53,50
51,181752.84,262802,1724702.1199999999,51
52,184932.26000000004,262802,1774110.6400000001,52
53,187965.38,262802,1820446.9200000002,53
54,190858.85,262802,1859912.75,54
55,197532.72000000012,262802,1921299.1600000001,55
56,220745.83999999988,262802,1952157.46,56
57,243958.95999999988,262802,1982565.06,57
58,248480.41999999998,262802,2018736.6,58
59,249970.80000000002,262802,2086205.7999999998,59
60,254514.2,262802,2142594.13,60
61,261712.40000000002,262802,2216135.6999999997,61
62,271027.13,262802,2274886.11,62
63,288337.63999999996,262802,2321641.16,63
64,305648.14999999997,262802,2401585.2500000005,64
65,343137.8000000003,262802,2477698.6399999997,65
66,383282.6000000002,262802,2538385.1100000003,66
67,408672.68000000005,262802,2591421.6,67
68,422381.93999999994,262802,2653260.0199999996,68
69,433885.4,262802,2712826.5,69
70,438109.72,262802,2779373.43,70
71,442334.04,262802,2907664.3600000003,71
72,457818.44,262802,2998785.41,72
73,474457.72000000003,262802,3078995.36,73
74,530499.25,262802,3194246.75,74
75,614910.3999999999,262802,3279855.44,75
76,678087.7,262802,3404441.3900000006,76
77,679493.8,262802,3525307.9799999995,77
78,680899.9,262802,3603243.55,78
79,684769.2,262802,3718329.2,79
80,688823.24,262802,3864818.39,80
81,691176.88,262802,3947284.379999999,81
82,692418.72,262802,4069665.79,82
83,739987.2799999991,262802,4188970.32,83
84,907233.1999999988,262802,4398169.399999999,84
85,1074479.1199999987,262802,4572666.219999999,85
86,1149447.1599999995,262802,4750629.64,86
87,1219913.8400000005,262802,4967362.24,87
88,1299317.5200000005,262802,5225573.550000003,88
89,1384017.2000000007,262802,5427240.6,89
90,1450437.19,262802,5747547.389999996,90
91,1474673.2800000003,262802,6074177.24,91
92,1498909.37,262802,6479064.000000006,92
93,1596972.6399999987,262802,7194966.719999997,93
94,1696793.7000000004,262802,7922425.5,94
95,1779335.6800000002,262802,8728820.64,95
96,1852621.01,262802,9752013.28000002,96
97,1941193.36,262802,11090243.539999992,97
0,103998.9,702202,70427.6,0
1,106978.79999999999,702202,77742.88,1
2,109958.7,702202,80997.68000000001,2
3,111306.6,702202,85577.12,3
4,112603.5,702202,89684.3,4
5,113900.4,702202,93830.8,5
6,117104.11,702202,98051.38,6
7,120430.84,702202,102090.36,7
8,123757.56999999999,702202,106904.52,8
9,125223.1,702202,111059.8,9
10,126502.51,702202,116923.58,10
11,127781.92,702202,125813.32,11
12,131311.44,702202,134068.88,12
13,135151.32,702202,142256.24000000002,13
14,138991.2,702202,155101.19999999998,14
15,142165.24,702202,166550.16,15
16,145220.38,702202,188426.52000000002,16
17,148275.52,702202,209332.63999999998,17
18,148950.07,702202,230005.38,18
19,149095.6,702202,252085.40000000008,19
20,149241.13,702202,270126.3,20
21,164231.87999999998,702202,280012.52,21
22,183219.42000000004,702202,294097.12,22
23,202206.96,702202,305912.24000000005,23
24,210460.75,702202,322423.5,24
25,215279.74,702202,340329.8,25
26,220098.73,702202,372416.4600000001,26
27,231145.0,702202,382598.88,27
28,244526.49999999994,702202,392920.28,28
29,257908.00000000003,702202,403116.2,29
30,268505.35000000003,702202,413200.77999999997,30
31,277892.2,702202,426785.00000000006,31
32,287279.05000000005,702202,438552.06,32
33,295764.56,702202,449759.52,33
34,303799.39999999997,702202,468223.3999999999,34
35,311834.24,702202,478193.76,35
36,333176.9899999999,702202,489513.6,36
37,362124.2600000001,702202,510929.44000000006,37
38,391071.5300000001,702202,521866.04,38
39,402809.60000000003,702202,532962.8,39
40,403361.69,702202,548365.8,40
41,403913.78,702202,564934.8799999999,41
42,420057.83999999997,702202,581510.88,42
43,447690.72,702202,591924.8400000001,43
44,475323.6,702202,606840.4,44
45,533273.7000000004,702202,618775.0,45
46,616488.1499999999,702202,628453.04,46
47,699702.6,702202,645321.6,47
48,760057.3199999997,702202,657531.88,48
49,798897.0,702202,671232.0,49
50,837736.6800000003,702202,688681.0,50
51,876306.1200000001,702202,701258.76,51
52,914588.4300000002,702202,716277.0599999999,52
53,952870.74,702202,732188.52,53
54,989294.4000000003,702202,752119.6000000001,54
55,1023487.68,702202,771441.68,55
56,1057680.96,702202,790708.26,56
57,1121836.899999999,702202,806397.9999999999,57
58,1226656.4499999997,702202,819446.5199999997,58
59,1331476.0000000002,702202,843820.3999999999,59
60,1409733.69,702202,868010.36,60
61,1447126.98,702202,881628.7599999998,61
62,1484520.27,702202,905307.04,62
63,1521244.32,702202,927498.4800000001,63
64,1556797.2,702202,942982.5000000001,64
65,1592350.08,702202,961770.1200000001,65
66,1638644.6800000006,702202,993611.24,66
67,1706422.7200000002,702202,1021108.0,67
68,1774200.7599999998,702202,1042620.9199999998,68
69,1824142.4,702202,1068415.7999999998,69
70,1833060.3199999998,702202,1103512.3599999999,70
71,1841978.24,702202,1122327.24,71
72,1853217.26,702202,1141806.4,72
73,1870645.88,702202,1164699.96,73
74,1888074.5,702202,1203761.0,74
75,1921554.8000000005,702202,1232009.12,75
76,2005196.6,702202,1246619.3599999999,76
77,2088838.4000000006,702202,1284630.48,77
78,2167501.59,702202,1321444.3400000003,78
79,2227672.8000000003,702202,1369974.2000000007,79
80,2287844.01,702202,1391995.7400000002,80
81,2377880.0999999987,702202,1414817.76,81
82,2602308.149999998,702202,1469394.8399999996,82
83,2826736.1999999993,702202,1492311.4,83
84,3034602.0,702202,1512850.7999999996,84
85,3149719.1999999997,702202,1555213.44,85
86,3264836.4000000004,702202,1601589.38,86
87,3381452.1599999997,702202,1650999.96,87
88,3508932.4800000004,702202,1699667.980000001,88
89,3636412.8,702202,1734306.0,89
90,3777723.180000001,702202,1766781.52,90
91,4057334.160000003,702202,1808526.8,91
92,4336945.140000001,702202,1848765.6,92
93,4656041.439999999,702202,1893868.8000000003,93
94,5587160.199999994,702202,1934882.5999999992,94
95,6518278.959999999,702202,2058089.12,95
96,7421878.9799999995,702202,2204242.9799999986,96
97,7444879.319999999,702202,2455136.24,97
0,22304.800000000003,270100,49965.840000000004,0
1,43833.600000000006,270100,80236.0,1
2,63777.100000000006,270100,86366.43999999999,2
3,77700.8,270100,105733.6,3
4,82441.0,270100,111614.40000000001,4
5,86030.79999999999,270100,115343.91999999998,5
6,95928.1,270100,120440.23999999999,6
7,97996.6,270100,125239.68,7
8,102048.9,270100,135013.72,8
9,110486.0,270100,143741.80000000002,9
10,130690.80000000002,270100,151344.88,10
11,140857.6,270100,157814.88,11
12,143119.0,270100,168428.96000000002,12
13,143119.0,270100,178869.36,13
14,146813.0,270100,189599.0,14
15,153362.40000000002,270100,192660.72,15
16,163356.30000000002,270100,198544.40000000002,16
17,165692.40000000002,270100,206391.08000000002,17
18,166924.09999999998,270100,212355.32,18
19,168385.0,270100,217587.8,19
20,168816.2,270100,222341.84,20
21,169065.8,270100,225543.63999999998,21
22,171462.60000000003,270100,227496.72,22
23,187559.80000000002,270100,229599.47999999998,23
24,199104.5,270100,234211.0,24
25,206586.0,270100,243523.80000000002,25
26,208462.0,270100,248914.24,26
27,209779.40000000002,270100,255953.96000000002,27
28,216789.79999999993,270100,262209.88,28
29,231515.0,270100,267432.60000000003,29
30,231942.7,270100,276061.64,30
31,239466.00000000006,270100,283912.27999999997,31
32,252214.30000000002,270100,291547.68,32
33,264382.4,270100,302865.7200000001,33
34,275989.5,270100,320617.6,34
35,286814.2,270100,324133.52,35
36,296243.89999999997,270100,330224.28,36
37,309129.0,270100,336792.6,37
38,338595.9,270100,340255.72,38
39,389404.0,270100,350800.60000000003,39
40,391681.1,270100,357479.72,40
41,398794.19999999995,270100,362000.0,41
42,410411.29999999993,270100,367575.2,42
43,427290.4,270100,371786.88,43
44,438697.5,270100,377886.6,44
45,446466.4,270100,383942.60000000003,45
46,450611.8,270100,389668.92,46
47,471574.0,270100,396517.12,47
48,487608.3,270100,400995.32,48
49,493335.0,270100,410979.0,49
50,521486.90000000014,270100,434664.76,50
51,535716.0,270100,446529.4400000001,51
52,546317.8,270100,455690.55999999994,52
53,597808.4000000004,270100,463323.6000000002,53
54,612521.0,270100,474556.0,54
55,614816.6,270100,482207.76000000007,55
56,622847.7,270100,487905.15999999986,56
57,631811.7999999999,270100,497916.2799999999,57
58,652091.3999999999,270100,509724.04,58
59,687251.0,270100,514395.8,59
60,693073.6,270100,523344.72000000003,60
61,708771.0,270100,551067.88,61
62,729456.0,270100,563528.76,62
63,735630.0,270100,568315.24,63
64,741219.5,270100,576630.8,64
65,754361.8000000002,270100,584571.5200000001,65
66,786970.6000000003,270100,597202.0800000001,66
67,803191.6000000001,270100,607707.5600000002,67
68,813397.8,270100,630539.88,68
69,819226.0,270100,647804.5999999996,69
70,844254.4999999998,270100,692707.1999999997,70
71,892836.5999999999,270100,714788.48,71
72,955638.0,270100,746728.28,72
73,997763.9999999998,270100,766112.28,73
74,1013370.0,270100,785000.0,74
75,1024692.0000000001,270100,805149.6000000001,75
76,1051824.0,270100,821085.52,76
77,1139976.0000000002,270100,834550.96,77
78,1245343.2000000007,270100,889106.2800000003,78
79,1360104.0,270100,918725.6000000006,79
80,1468894.5000000005,270100,1002063.7200000001,80
81,1520414.2,270100,1091391.8799999992,81
82,1552323.3999999985,270100,1157488.5599999996,82
83,1724288.1999999993,270100,1234425.5199999993,83
84,1815920.0,270100,1268056.8,84
85,1870740.5999999996,270100,1348265.88,85
86,1913866.2,270100,1500000.0,86
87,2065135.2000000004,270100,1554611.08,87
88,2193221.6000000006,270100,1695158.4,88
89,2266366.0,270100,1819525.3999999994,89
90,2417289.5000000005,270100,1904530.4800000016,90
91,2629949.4000000022,270100,2109848.8800000018,91
92,2866748.100000001,270100,2200332.7200000007,92
93,2970565.8,270100,2397416.92,93
94,3549475.0,270100,2632735.2,94
95,4161555.200000001,270100,2772835.1999999993,95
96,4381471.399999998,270100,3326452.520000004,96
97,6958650.199999976,270100,4291122.400000004,97
0,100743.36,271200,59089.58,0
1,105671.64000000001,271200,64252.68,1
2,115887.95999999999,271200,72278.04000000001,2
3,121102.36,271200,75079.2,3
4,124642.59999999999,271200,80309.2,4
5,126071.72,271200,84048.52,5
6,128164.2,271200,88752.20999999999,6
7,131709.24,271200,96068.12,7
8,140590.52,271200,102926.89000000001,8
9,165370.60000000003,271200,109130.0,9
10,198483.16,271200,112754.91,10
11,213493.72,271200,119370.44,11
12,222883.48,271200,123973.79000000001,12
13,226652.44,271200,132171.4,13
14,228149.2,271200,133812.0,14
15,234814.32,271200,142846.08,15
16,250345.84000000003,271200,149898.72999999998,16
17,253970.92,271200,152950.52000000002,17
18,257491.24,271200,168382.77999999997,18
19,268940.2,271200,182680.59999999998,19
20,278565.36,271200,196591.0,20
21,286364.32,271200,217475.7,21
22,287182.88,271200,225648.76000000007,22
23,290974.68,271200,244287.63999999998,23
24,297079.0,271200,251468.25,24
25,303494.36,271200,261183.08000000002,25
26,307498.64,271200,269038.07,26
27,308402.96,271200,283525.4,27
28,321072.88,271200,298104.74,28
29,335097.2,271200,312061.9,29
30,348403.44,271200,323644.04000000004,30
31,361310.32,271200,330619.0,31
32,384561.52000000014,271200,333642.86,32
33,453214.96000000014,271200,338089.24,33
34,506260.3999999999,271200,355742.85,34
35,547762.56,271200,362761.32,35
36,556587.52,271200,366674.12,36
37,564695.36,271200,370888.07999999996,37
38,572086.0800000001,271200,374229.31999999995,38
39,584549.8,271200,382558.4,39
40,599014.6799999999,271200,388540.53,40
41,616251.1599999999,271200,410876.82000000007,41
42,638324.1599999999,271200,428193.75,42
43,661055.8400000001,271200,435535.60000000003,43
44,682415.2,271200,445036.6,44
45,689090.0,271200,449725.0800000001,45
46,691089.36,271200,466377.14999999997,46
47,707084.24,271200,471388.36,47
48,722789.32,271200,475185.42,48
49,738269.0,271200,480193.5,49
50,739106.12,271200,480194.08999999997,50
51,743686.56,271200,484754.4,51
52,753079.8400000001,271200,490799.29000000004,52
53,758843.76,271200,497585.42000000004,53
54,770097.8,271200,512481.75,54
55,794570.7600000001,271200,526296.2400000001,55
56,889674.2799999994,271200,559260.49,56
57,990251.48,271200,586808.18,57
58,1012526.0399999999,271200,600725.89,58
59,1028687.3999999999,271200,617843.8,59
60,1040400.0,271200,623510.76,60
61,1040400.0,271200,639468.8400000001,61
62,1040577.9199999999,271200,647480.88,62
63,1040933.76,271200,675760.52,63
64,1134258.4000000004,271200,681371.2999999999,64
65,1204602.2400000002,271200,692692.84,65
66,1226314.8800000001,271200,713519.19,66
67,1243851.4000000001,271200,717305.84,67
68,1275163.5599999996,271200,733884.1699999999,68
69,1350693.7999999998,271200,741030.0,69
70,1375578.2799999998,271200,761166.86,70
71,1379381.96,271200,774201.8,71
72,1396765.64,271200,786009.61,72
73,1434957.68,271200,809661.7600000001,73
74,1489334.0,271200,821310.5,74
75,1583974.6400000001,271200,835754.76,75
76,1664311.2000000002,271200,854771.5800000001,76
77,1726256.8000000003,271200,877838.5,77
78,1778598.9600000002,271200,916447.8300000001,78
79,1848312.8000000005,271200,938595.0,79
80,1959262.5600000005,271200,950407.6300000001,80
81,2099910.3999999994,271200,994274.94,81
82,2243562.3999999994,271200,1005074.7099999997,82
83,2357335.1999999993,271200,1062322.24,83
84,2418808.0,271200,1090373.199999999,84
85,2450540.6799999997,271200,1179663.48,85
86,2506871.56,271200,1238962.38,86
87,2593001.48,271200,1332515.2400000005,87
88,2708930.44,271200,1456365.6,88
89,2722392.6,271200,1539811.8000000007,89
90,2747816.12,271200,1706313.6599999997,90
91,2804560.44,271200,1769199.4000000004,91
92,3041516.4800000014,271200,1861500.0,92
93,3268916.159999999,271200,2009262.719999997,93
94,3342884.7999999993,271200,2394671.900000002,94
95,3727562.959999998,271200,3294781.1199999996,95
96,4205963.92,271200,3544978.0600000005,96
97,4351803.279999999,271200,3615371.7399999998,97
0,112618.1,273700,57705.56,0
1,114070.20000000001,273700,62943.759999999995,1
2,115522.29999999999,273700,66208.26,2
3,117284.56,273700,69220.44,3
4,120752.70000000001,273700,72102.70000000001,4
5,124220.84,273700,73903.08,5
6,127688.98,273700,76551.8,6
7,131604.0,273700,81056.4,7
8,136524.5,273700,85160.68,8
9,141445.0,273700,91264.80000000002,9
10,146365.5,273700,98192.73999999999,10
11,167603.96000000002,273700,104307.76,11
12,207880.03999999998,273700,114174.95999999999,12
13,248156.12000000008,273700,126199.0,13
14,288432.19999999995,273700,139816.19999999998,14
15,308243.96,273700,154689.8,15
16,315265.52,273700,186189.7,16
17,322287.08,273700,197341.39999999997,17
18,329308.64,273700,205043.46000000002,18
19,347408.0,273700,212672.40000000005,19
20,368830.69999999995,273700,224449.16,20
21,390253.4,273700,234794.68000000002,21
22,411676.10000000003,273700,243048.96000000002,22
23,419004.32,273700,256188.03999999998,23
24,425158.0,273700,267888.0,24
25,431311.68,273700,274965.0,25
26,437509.06,273700,282083.6,26
27,444230.8400000001,273700,291723.84,27
28,450952.62,273700,305643.1,28
29,457674.4,273700,311843.8,29
30,463211.06,273700,324124.42,30
31,464797.32,273700,341353.0399999999,31
32,466383.58,273700,351260.56,32
33,467969.84,273700,364375.80000000005,33
34,469289.6,273700,372313.89999999997,34
35,470182.96,273700,386046.04,35
36,471076.31999999995,273700,398888.4599999999,36
37,471969.68,273700,419630.32000000007,37
38,476653.4,273700,429510.3,38
39,484586.0,273700,440011.6000000002,39
40,492518.60000000003,273700,452337.22,40
41,500451.2,273700,462704.80000000005,41
42,510891.19999999995,273700,474789.48000000004,42
43,522445.6,273700,494107.4,43
44,534000.0,273700,507574.00000000006,44
45,545554.4,273700,526374.28,45
46,558918.96,273700,535548.3399999999,46
47,572612.64,273700,548062.84,47
