,CT,Unnamed: 0,ZIPcode5,AIN,RollYear,CENTER_LON,CENTER_LAT,TotalValue,EffectiveYearBuilt,SQFTmain,Bedrooms,Bathrooms,index_right,STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,ALAND,AWATER,INTPTLAT,INTPTLON
284,134201,1864361.5,91304.0,2109009001.5,2018.0,-118.590344505,34.21252368,364172.0,1959.0,1503.5,3.0,2.0,2675.0,6.0,37.0,134201.0,6037134201.0,1342.01,1459395.0,7345.0,34.2139885,-118.5912335
285,134302,1811446.0,91304.0,2013024015.0,2018.0,-118.6201999,34.21424606,344438.0,1959.0,1563.0,3.0,2.0,3230.0,6.0,37.0,134302.0,6037134302.0,1343.02,1299628.0,7244.0,34.2136956,-118.6209257
286,134303,1816199.0,91303.0,2023017006.0,2018.0,-118.6133293,34.20262268,294950.0,1965.0,1358.0,3.0,2.0,3231.0,6.0,37.0,134303.0,6037134303.0,1343.03,1570731.0,14224.0,34.203247999999995,-118.611899
287,134304,1810496.5,91304.0,2012015002.5,2018.0,-118.61008666500001,34.21506017,339683.0,1959.0,1583.0,3.0,2.0,3229.0,6.0,37.0,134304.0,6037134304.0,1343.04,1020439.0,0.0,34.213933000000004,-118.6102868
288,134305,1864985.5,91304.0,2110003034.0,2018.0,-118.60127764500001,34.218168344999995,696944.0,1967.0,9124.0,3.0,3.0,4849.0,6.0,37.0,134305.0,6037134305.0,1343.05,357583.0,0.0,34.217634000000004,-118.60169520000001
289,134306,1865417.0,91304.0,2110013040.0,2018.0,-118.60384359,34.21114509,267322.0,1981.0,1358.0,2.0,2.0,156.0,6.0,37.0,134306.0,6037134306.0,1343.06,619815.0,0.0,34.211914799999995,-118.6017021
290,134421,1820194.0,91307.0,2027047012.0,2018.0,-118.64661765,34.20205311,547664.0,1972.0,2089.0,4.0,3.0,3232.0,6.0,37.0,134421.0,6037134421.0,1344.21,2134567.0,0.0,34.202023,-118.64714
291,134422,1818131.0,91307.0,2026002020.0,2018.0,-118.63057926,34.20297192,424388.0,1964.0,1781.0,3.0,2.0,2939.0,6.0,37.0,134422.0,6037134422.0,1344.22,2338226.0,9988.0,34.2024601,-118.6306683
292,134423,1812706.0,91304.0,2014037030.0,2018.0,-118.63140814,34.21347965,424406.0,1964.0,2033.0,3.0,2.0,1867.0,6.0,37.0,134423.0,6037134423.0,1344.23,1560694.0,6351.0,34.2140487,-118.63503130000001
293,134424,1814224.0,91304.0,2020013037.5,2018.0,-118.651903175,34.21214112,645311.5,1986.0,2665.0,4.0,3.0,7706.0,6.0,37.0,134424.0,6037134424.0,1344.24,3710997.0,0.0,34.2135692,-118.65656100000001
294,134520,1885185.5,91303.0,2138007008.5,2018.0,-118.59991002,34.19767524,259851.5,1976.0,1151.0,2.0,1.0,2937.0,6.0,37.0,134520.0,6037134520.0,1345.2,950602.0,16628.0,34.198294,-118.59964
295,134521,1866742.5,91303.0,2112010008.5,2018.0,-118.59513294999999,34.204960279999995,309022.5,1958.0,1622.0,2.0,1.0,6004.0,6.0,37.0,134521.0,6037134521.0,1345.21,351786.0,0.0,34.2046283,-118.59520990000001
296,134522,1865803.5,91303.0,2111011046.5,2018.0,-118.601992235,34.20436866,282078.5,1958.0,1381.5,2.0,2.0,2819.0,6.0,37.0,134522.0,6037134522.0,1345.22,615306.0,0.0,34.2046744,-118.6017183
297,134710,1867679.0,91306.0,2113021017.0,2018.0,-118.58008793,34.20442501,303872.0,1957.0,1471.0,3.0,2.0,3177.0,6.0,37.0,134710.0,6037134710.0,1347.1,566354.0,4275.0,34.2023735,-118.5779426
298,134720,1868879.5,91306.0,2114018171.5,2018.0,-118.57189852,34.20527063,259896.0,1974.0,1329.0,3.0,2.0,1628.0,6.0,37.0,134720.0,6037134720.0,1347.2,989535.0,0.0,34.2046449,-118.5688121
299,134800,1883499.5,91306.0,2135020011.5,2018.0,-118.570623,34.196740235,309090.0,1955.0,1378.0,3.0,2.0,3178.0,6.0,37.0,134800.0,6037134800.0,1348.0,1859220.0,15191.0,34.1955756,-118.5715501
300,134901,1882113.5,91335.0,2132014518.5,2018.0,-118.56030857,34.18687346,354204.0,1956.0,1584.0,4.0,2.0,2950.0,6.0,37.0,134901.0,6037134901.0,1349.01,1053137.0,8888.0,34.1873507,-118.5606591
301,134903,1889879.5,91303.0,2148026036.5,2018.0,-118.59087129,34.19337512,1730086.5,1976.0,17307.5,2.0,2.5,2900.0,6.0,37.0,134903.0,6037134903.0,1349.03,564484.0,1794.0,34.192469200000005,-118.59169569999999
302,134904,1889835.0,91306.0,2148002010.0,2018.0,-118.58112342,34.19089343,344544.0,1956.0,1380.0,4.0,2.0,1865.0,6.0,37.0,134904.0,6037134904.0,1349.04,1031889.0,7874.0,34.1914626,-118.5803105
303,134905,1890388.0,91367.0,2149005040.0,2018.0,-118.59328413,34.18344655,433272.0,2007.0,1480.0,2.0,2.0,5738.0,6.0,37.0,134905.0,6037134905.0,1349.05,2586737.0,0.0,34.1833588,-118.58429540000002
304,135102,1826133.5,91307.0,2038032020.5,2018.0,-118.618238045,34.18946649,422239.5,1961.0,1670.5,4.0,2.0,3001.0,6.0,37.0,135102.0,6037135102.0,1351.02,1653268.0,15193.0,34.1886366,-118.61745520000001
305,135111,1885875.0,91303.0,2139007012.0,2018.0,-118.6104595,34.19260658,361660.0,1960.0,1536.0,3.0,2.0,3000.0,6.0,37.0,135111.0,6037135111.0,1351.11,1026009.0,13694.0,34.1924609,-118.6102388
306,135113,1886516.5,91367.0,2146005177.5,2018.0,-118.60667265000001,34.180938839999996,11746837.0,1972.0,69467.0,0.0,0.0,6000.0,6.0,37.0,135113.0,6037135113.0,1351.13,643610.0,0.0,34.1810129,-118.60595829999998
307,135114,1886696.5,91367.0,2146027019.5,2018.0,-118.6123261,34.18397427,337595.0,1973.0,1518.0,2.0,3.0,6010.0,6.0,37.0,135114.0,6037135114.0,1351.14,1265333.0,4641.0,34.1904438,-118.60366200000001
308,135201,1825983.0,91307.0,2038016002.0,2018.0,-118.62873004,34.19002932,430224.0,1958.0,1631.0,4.0,2.0,3903.0,6.0,37.0,135201.0,6037135201.0,1352.01,1531444.0,351.0,34.1903616,-118.62613229999998
309,135202,1824879.0,91307.0,2035020049.0,2018.0,-118.63662215,34.18902451,377416.0,1959.0,1570.0,3.0,2.0,3056.0,6.0,37.0,135202.0,6037135202.0,1352.02,1762612.0,0.0,34.188817900000004,-118.63690840000001
310,135203,1822940.5,91307.0,2033015005.5,2018.0,-118.653118175,34.18985593,413648.5,1961.0,1586.5,3.0,2.0,3037.0,6.0,37.0,135203.0,6037135203.0,1352.03,4501416.0,0.0,34.1918593,-118.65708090000001
311,137000,1829613.0,91367.0,2044011023.0,2018.0,-118.6346655,34.16739591,499255.0,1963.0,2254.0,4.0,3.0,2365.0,6.0,37.0,137000.0,6037137000.0,1370.0,3005794.0,4374.0,34.1661153,-118.64023449999999
312,137103,1888747.5,91367.0,2146036192.5,2018.0,-118.60016554,34.17247324,324358.5,1995.0,920.0,2.0,2.0,6009.0,6.0,37.0,137103.0,6037137103.0,1371.03,759715.0,0.0,34.1744854,-118.60133970000001
313,137104,1891322.5,91367.0,2151015027.5,2018.0,-118.58133671499999,34.17452799,495506.5,1961.0,1845.0,3.0,2.0,1869.0,6.0,37.0,137104.0,6037137104.0,1371.04,2564757.0,0.0,34.1737636,-118.58494809999999
314,137201,1828365.0,91367.0,2040041004.0,2018.0,-118.61543371,34.17259893,387028.0,1964.0,1639.0,3.0,2.0,3681.0,6.0,37.0,137201.0,6037137201.0,1372.01,1990842.0,3350.0,34.17365039999999,-118.61562420000001
315,137301,1828178.0,91367.0,2041009031.0,2018.0,-118.63595178,34.17704855,592550.0,1963.0,2236.0,4.0,3.0,3680.0,6.0,37.0,137301.0,6037137301.0,1373.01,1601322.0,8359.0,34.176253,-118.63404170000001
316,137302,1830254.5,91367.0,2045013025.5,2018.0,-118.65363432000001,34.178156695,562821.0,1964.0,2436.0,4.0,3.0,3682.0,6.0,37.0,137302.0,6037137302.0,1373.02,2446884.0,0.0,34.177347999999995,-118.6541956
317,137401,1904349.0,91364.0,2169016034.0,2018.0,-118.60987457,34.16078451,505188.0,1960.0,1760.0,3.0,2.0,3687.0,6.0,37.0,137401.0,6037137401.0,1374.01,2362815.0,14784.0,34.1590075,-118.6102529
318,137402,1853347.5,91364.0,2075016003.5,2018.0,-118.623633915,34.156082975000004,542422.5,1963.0,2128.0,3.0,2.0,3725.0,6.0,37.0,137402.0,6037137402.0,1374.02,3082254.0,0.0,34.1554647,-118.6249524
319,137501,1901972.0,91364.0,2166018012.0,2018.0,-118.57701016,34.1641302,742646.0,1965.0,2830.0,4.0,3.0,22.0,6.0,37.0,137501.0,6037137501.0,1375.01,2514410.0,0.0,34.1649344,-118.57680359999999
320,137502,1903397.5,91364.0,2168005038.0,2018.0,-118.59789114,34.16280008,485227.0,1960.0,1704.0,3.0,2.0,23.0,6.0,37.0,137502.0,6037137502.0,1375.02,2090222.0,0.0,34.1634518,-118.59769270000001
321,137504,1908015.0,91364.0,2175014021.0,2018.0,-118.57250778,34.1557922,822513.0,1972.0,2924.0,4.0,3.0,37.0,6.0,37.0,137504.0,6037137504.0,1375.04,3837564.0,0.0,34.148038299999996,-118.5720594
322,138000,1906595.0,91364.0,2172025062.0,2018.0,-118.59593809,34.15024307,443893.0,1962.0,1827.0,3.0,2.0,36.0,6.0,37.0,138000.0,6037138000.0,1380.0,4472197.0,0.0,34.1488008,-118.59104950000001
323,139001,1946075.0,91316.0,2254030011.0,2018.0,-118.51231375,34.17575066,377199.0,1956.0,1416.0,3.0,2.0,1866.0,6.0,37.0,139001.0,6037139001.0,1390.01,1239789.0,0.0,34.17541129999999,-118.51171809999998
324,139200,1896325.0,91316.0,2159004110.0,2018.0,-118.52599412,34.17542366,364926.0,1973.0,1368.0,3.0,2.0,35.0,6.0,37.0,139200.0,6037139200.0,1392.0,1152032.0,0.0,34.175696200000004,-118.5246447
325,139301,1892735.5,91356.0,2153036032.5,2018.0,-118.553739005,34.177789225,512985.5,1964.0,2023.0,3.0,3.0,49.0,6.0,37.0,139301.0,6037139301.0,1393.01,2865645.0,0.0,34.1781538,-118.55812659999998
326,139302,1894015.0,91356.0,2156027198.0,2018.0,-118.53933097,34.17636879,219000.0,1975.0,966.0,2.0,2.0,46.0,6.0,37.0,139302.0,6037139302.0,1393.02,338299.0,0.0,34.176723100000004,-118.53836559999999
327,139303,1894901.5,91356.0,2157005039.5,2018.0,-118.53254345,34.17679254,265301.0,1977.0,1077.0,2.0,2.0,3951.0,6.0,37.0,139303.0,6037139303.0,1393.03,415553.0,0.0,34.1762844,-118.53330729999999
328,139401,1897723.0,91356.0,2161006017.0,2018.0,-118.53808088,34.16912082,570955.0,1980.0,1866.0,3.0,2.0,6086.0,6.0,37.0,139401.0,6037139401.0,1394.01,907259.0,0.0,34.1696955,-118.53758300000001
329,139402,1901047.0,91356.0,2163013023.0,2018.0,-118.55267893,34.1676777,850993.0,1964.0,3000.0,4.0,3.0,1870.0,6.0,37.0,139402.0,6037139402.0,1394.02,2443891.0,0.0,34.167764899999995,-118.55177820000002
330,139502,1911509.0,91356.0,2181016007.0,2018.0,-118.527811,34.16254934,471389.0,1960.0,1598.0,3.0,2.0,48.0,6.0,37.0,139502.0,6037139502.0,1395.02,1047549.0,0.0,34.1628402,-118.5263111
331,139503,1899128.5,91316.0,2162005020.5,2018.0,-118.52514667,34.1682301,262560.0,1970.0,1123.0,2.0,2.0,2898.0,6.0,37.0,139503.0,6037139503.0,1395.03,351727.0,0.0,34.167784999999995,-118.52451940000002
332,139504,1900199.0,91316.0,2162013004.0,2018.0,-118.52077561,34.16771365,325644.0,1974.0,1540.0,2.0,3.0,2899.0,6.0,37.0,139504.0,6037139504.0,1395.04,289067.0,0.0,34.1670182,-118.5202503
333,139600,1947862.5,91316.0,2258006010.5,2018.0,-118.5121449,34.166148705,398616.0,1971.0,1716.0,2.0,2.0,47.0,6.0,37.0,139600.0,6037139600.0,1396.0,2477489.0,0.0,34.1640599,-118.51010009999999
334,139701,1949847.5,91436.0,2260022004.5,2018.0,-118.49603067999999,34.15839,740801.0,1962.0,2405.0,3.0,3.0,51.0,6.0,37.0,139701.0,6037139701.0,1397.01,3396395.0,2411.0,34.157429,-118.4954117
335,139702,1964411.0,91436.0,2287016070.0,2018.0,-118.4974599,34.14258508,927400.0,1965.0,2975.0,4.0,3.0,5549.0,6.0,37.0,139702.0,6037139702.0,1397.02,8849170.0,545563.0,34.136575799999996,-118.5094499
336,139703,1912698.0,91316.0,2184029014.0,2018.0,-118.52804509,34.15068229,908930.0,1973.0,3198.0,4.0,3.0,4521.0,6.0,37.0,139703.0,6037139703.0,1397.03,4728894.0,0.0,34.144579,-118.5320785
337,139801,1909303.5,91356.0,2177004002.5,2018.0,-118.5449103,34.153854425,824297.5,1966.0,2951.0,4.0,3.0,50.0,6.0,37.0,139801.0,6037139801.0,1398.01,3665744.0,0.0,34.1527206,-118.5455805
338,139802,1910399.0,91356.0,2178018008.0,2018.0,-118.55929491,34.14808313,884648.0,1970.0,3035.0,4.0,3.0,1617.0,6.0,37.0,139802.0,6037139802.0,1398.02,6077237.0,0.0,34.142864,-118.55635559999999
339,141101,2000510.0,91423.0,2360010079.0,2018.0,-118.42623869,34.15101769,471693.0,1971.0,1616.0,2.0,2.0,5801.0,6.0,37.0,141101.0,6037141101.0,1411.01,736762.0,22365.0,34.151167,-118.4243044
340,141102,1956288.0,91423.0,2271010010.0,2018.0,-118.43299414,34.1492558,567017.0,1970.0,1939.0,3.0,2.0,1952.0,6.0,37.0,141102.0,6037141102.0,1411.02,766374.0,12522.0,34.1494929,-118.43188229999998
341,141201,1953989.5,91423.0,2265023031.5,2018.0,-118.440305245,34.152806084999995,396583.0,1978.0,1322.0,2.0,2.0,1948.0,6.0,37.0,141201.0,6037141201.0,1412.01,693120.0,7927.0,34.1519021,-118.44268259999998
342,141202,1954408.5,91423.0,2266008031.5,2018.0,-118.4417358,34.14805831,580304.5,1971.0,1790.5,2.0,2.0,1955.0,6.0,37.0,141202.0,6037141202.0,1412.02,700175.0,0.0,34.147179799999996,-118.4423602
343,141302,1958027.0,91403.0,2276005003.5,2018.0,-118.461478285,34.15237799,498958.5,1974.0,1701.5,2.0,2.0,3686.0,6.0,37.0,141302.0,6037141302.0,1413.02,1275301.0,0.0,34.1536894,-118.46284640000002
344,141303,1952586.5,91403.0,2265001075.5,2018.0,-118.45470727,34.15510304,323078.5,1973.0,1251.0,2.0,2.0,2791.0,6.0,37.0,141303.0,6037141303.0,1413.03,262757.0,0.0,34.1549446,-118.45524650000002
345,141304,1958374.5,91403.0,2276013041.5,2018.0,-118.45150387500001,34.15013398,539983.0,1974.0,1824.0,2.0,2.0,1953.0,6.0,37.0,141304.0,6037141304.0,1413.04,712236.0,0.0,34.151001,-118.4526294
346,141400,1950420.0,91436.0,2261030060.5,2018.0,-118.476288315,34.157703995000006,693845.5,1963.0,2319.5,3.0,3.0,3685.0,6.0,37.0,141400.0,6037141400.0,1414.0,1997410.0,0.0,34.157485799999996,-118.47606940000001
347,141500,1961864.5,91403.0,2283014034.5,2018.0,-118.478426705,34.141059625,1123721.5,1962.0,3226.5,4.0,4.0,710.0,6.0,37.0,141500.0,6037141500.0,1415.0,3331525.0,0.0,34.140507799999995,-118.4786426
348,141600,1960035.0,91403.0,2278011001.0,2018.0,-118.46296635,34.14085034,764811.0,1959.0,2180.0,3.0,3.0,1713.0,6.0,37.0,141600.0,6037141600.0,1416.0,3848936.0,0.0,34.1389115,-118.4610502
349,141700,1957525.5,91423.0,2274016013.5,2018.0,-118.435215275,34.140251129999996,849410.5,1960.5,2159.5,3.0,3.0,4982.0,6.0,37.0,141700.0,6037141700.0,1417.0,3244103.0,0.0,34.1379864,-118.43764850000001
350,143100,2028088.0,91602.0,2424004022.0,2018.0,-118.35985313,34.14960789,615835.0,1974.0,1842.0,2.0,3.0,3684.0,6.0,37.0,143100.0,6037143100.0,1431.0,1721072.0,53654.0,34.1480353,-118.35590570000001
351,143200,2026583.0,91602.0,2423011024.0,2018.0,-118.37072413,34.148975469999996,454222.5,1978.0,1490.5,2.0,2.0,40.0,6.0,37.0,143200.0,6037143200.0,1432.0,957094.0,0.0,34.1494399,-118.3720618
352,143300,2002915.0,91604.0,2364013023.0,2018.0,-118.38588845,34.15236983,546720.0,1966.0,1690.0,3.0,2.0,42.0,6.0,37.0,143300.0,6037143300.0,1433.0,1649228.0,5619.0,34.152183,-118.3866139
353,143400,2001886.0,91604.0,2362015024.0,2018.0,-118.41181919,34.15304928,558694.0,1968.0,1663.0,3.0,2.0,63.0,6.0,37.0,143400.0,6037143400.0,1434.0,1738503.0,18832.0,34.15385070000001,-118.41109979999999
354,143500,2008265.0,91604.0,2375001062.0,2018.0,-118.40551503,34.14840444,629223.0,1972.0,1778.0,3.0,3.0,64.0,6.0,37.0,143500.0,6037143500.0,1435.0,1191719.0,46468.0,34.1476412,-118.40678
355,143602,2006509.5,91604.0,2368009053.5,2018.0,-118.38983456,34.146003905,577134.5,1974.0,1608.0,2.0,3.0,1641.0,6.0,37.0,143602.0,6037143602.0,1436.02,1145545.0,73257.0,34.1450296,-118.38550579999999
356,143603,2004664.5,91602.0,2366027088.5,2018.0,-118.37441239,34.144405555000006,453472.5,1971.0,1416.5,2.0,2.0,1950.0,6.0,37.0,143603.0,6037143603.0,1436.03,491489.0,33975.0,34.14428579999999,-118.3727317
357,143604,2004964.0,91604.0,2366036001.0,2018.0,-118.36720691,34.14142793,360743.0,1964.0,1136.0,2.0,2.0,5806.0,6.0,37.0,143604.0,6037143604.0,1436.04,534145.0,27731.0,34.1421023,-118.368178
358,143700,2029570.0,90068.0,2427016009.0,2018.0,-118.35220799,34.126986200000005,569387.0,1956.0,1594.0,2.0,2.0,5545.0,6.0,37.0,143700.0,6037143700.0,1437.0,3389419.0,0.0,34.129185299999996,-118.3567733
359,143800,2010525.0,91604.0,2378006002.0,2018.0,-118.38019312,34.13734815,759724.0,1964.0,2172.0,3.0,3.0,3946.0,6.0,37.0,143800.0,6037143800.0,1438.0,2606925.0,0.0,34.1355558,-118.38059679999999
360,143901,2012022.0,91604.0,2381015004.0,2018.0,-118.39864986,34.13728561,856023.0,1960.0,2403.0,3.0,3.0,1616.0,6.0,37.0,143901.0,6037143901.0,1439.01,5282917.0,11638.0,34.1321312,-118.40005249999999
361,143902,2013242.5,91604.0,2385008048.0,2018.0,-118.41902629500001,34.143182679999995,681252.0,1967.5,2176.5,3.0,3.0,4981.0,6.0,37.0,143902.0,6037143902.0,1439.02,2522502.0,4486.0,34.135800700000004,-118.4214241
362,181000,1622894.5,90041.0,5671020018.5,2018.0,-118.20177301000001,34.142282175,392131.0,1938.0,1646.0,3.0,2.0,62.0,6.0,37.0,181000.0,6037181000.0,1810.0,4107036.0,30513.0,34.145267,-118.20438610000001
363,181300,1628705.5,90041.0,5683037003.5,2018.0,-118.22269742999998,34.13485986,352637.5,1955.0,1546.0,3.0,2.0,5551.0,6.0,37.0,181300.0,6037181300.0,1813.0,1438932.0,0.0,34.136084499999996,-118.2236529
364,181400,1630664.5,90041.0,5686021034.0,2018.0,-118.20706101,34.13652544,277154.5,1932.0,1317.0,2.0,1.0,8035.0,6.0,37.0,181400.0,6037181400.0,1814.0,879185.0,0.0,34.1367194,-118.2088736
365,181500,1631271.5,90041.0,5689026014.5,2018.0,-118.19324324499999,34.134913014999995,284441.0,1936.0,1243.5,3.0,2.0,66.0,6.0,37.0,181500.0,6037181500.0,1815.0,1094425.0,0.0,34.134781200000006,-118.1928513
366,181600,1629684.0,90041.0,5685010011.0,2018.0,-118.21122645,34.13177179,341886.0,1933.0,1410.0,3.0,2.0,67.0,6.0,37.0,181600.0,6037181600.0,1816.0,1250036.0,0.0,34.129723299999995,-118.20974059999999
367,183101,1519313.0,90042.0,5486017003.0,2018.0,-118.1819809,34.12394271,265873.0,1931.0,1200.0,2.0,1.0,65.0,6.0,37.0,183101.0,6037183101.0,1831.01,948157.0,19799.0,34.12223770000001,-118.18235829999999
368,183103,1521462.0,90042.0,5493023009.0,2018.0,-118.17704811,34.11636477,272638.0,1933.0,1414.0,3.0,2.0,6157.0,6.0,37.0,183103.0,6037183103.0,1831.03,638535.0,18087.0,34.1156486,-118.17490590000001
369,183104,1640147.5,90042.0,5716020027.5,2018.0,-118.17291981,34.121764784999996,285229.5,1960.0,1530.0,3.0,2.0,6156.0,6.0,37.0,183104.0,6037183104.0,1831.04,662256.0,4556.0,34.1218686,-118.17360159999998
370,183220,1519189.0,90042.0,5485011019.0,2018.0,-118.1882795,34.12018286,267178.0,1928.0,1210.0,3.0,1.0,78.0,6.0,37.0,183220.0,6037183220.0,1832.2,535234.0,0.0,34.1199723,-118.1892861
371,183221,1518967.0,90042.0,5485019013.0,2018.0,-118.19071757,34.12494816,294262.0,1937.0,1177.0,3.0,1.0,1949.0,6.0,37.0,183221.0,6037183221.0,1832.21,706764.0,0.0,34.1254321,-118.1909386
372,183222,1516228.0,90042.0,5480016007.0,2018.0,-118.19791054,34.12975076,281061.0,1933.0,1252.0,2.0,2.0,1956.0,6.0,37.0,183222.0,6037183222.0,1832.22,928679.0,0.0,34.129181700000004,-118.1973354
373,183300,1515117.5,90042.0,5478024016.0,2018.0,-118.20101673,34.12105305,272604.5,1929.0,1268.5,3.0,1.0,74.0,6.0,37.0,183300.0,6037183300.0,1833.0,541304.0,0.0,34.121000099999996,-118.2008163
374,183401,1513708.0,90042.0,5476020013.0,2018.0,-118.20903214,34.12171345,268290.0,1930.0,1284.0,3.0,1.0,1951.0,6.0,37.0,183401.0,6037183401.0,1834.01,485332.0,0.0,34.1216662,-118.2092262
375,183402,1511717.0,90041.0,5474007030.0,2018.0,-118.21619616,34.12642396,324566.0,1939.0,1450.0,3.0,2.0,5678.0,6.0,37.0,183402.0,6037183402.0,1834.02,513456.0,0.0,34.1257207,-118.21640990000002
376,183510,1509799.5,90042.0,5473021513.0,2018.0,-118.204218365,34.115015445,235295.0,1930.0,1158.0,3.0,2.0,76.0,6.0,37.0,183510.0,6037183510.0,1835.1,500438.0,0.0,34.115402200000005,-118.20308270000001
377,183520,1508945.0,90042.0,5469018008.5,2018.0,-118.20207332999999,34.111116304999996,318769.5,1922.0,1618.0,3.0,2.0,73.0,6.0,37.0,183520.0,6037183520.0,1835.2,427704.0,0.0,34.1109412,-118.20158490000001
378,183610,1515123.5,90042.0,5478030015.5,2018.0,-118.19507901,34.114338575000005,264640.5,1925.0,1466.0,3.0,2.0,75.0,6.0,37.0,183610.0,6037183610.0,1836.1,378642.0,0.0,34.1140024,-118.19489740000002
379,183620,1518378.5,90042.0,5484026026.5,2018.0,-118.19016468999999,34.1155395,314827.5,1927.0,1383.5,3.0,2.0,3944.0,6.0,37.0,183620.0,6037183620.0,1836.2,517471.0,0.0,34.115176,-118.1898523
380,183701,1520478.0,90042.0,5492011008.5,2018.0,-118.189778065,34.108180015,225621.0,1951.0,947.5,2.0,2.0,5680.0,6.0,37.0,183701.0,6037183701.0,1837.01,550872.0,0.0,34.1093057,-118.18785990000002
381,183702,1420026.0,90042.0,5312004018.0,2018.0,-118.18310001,34.10546681,318209.0,1955.0,1294.0,3.0,2.0,5679.0,6.0,37.0,183702.0,6037183702.0,1837.02,862386.0,30058.0,34.1048444,-118.1836835
382,183810,1508103.5,90042.0,5468017019.5,2018.0,-118.197690795,34.10734252,343962.0,1925.0,2048.5,3.0,2.0,1674.0,6.0,37.0,183810.0,6037183810.0,1838.1,454936.0,0.0,34.107365,-118.19784950000002
383,183820,1508132.0,90042.0,5468013003.0,2018.0,-118.19702934,34.10397838,264065.0,1953.0,1256.0,2.0,2.0,87.0,6.0,37.0,183820.0,6037183820.0,1838.2,308656.0,0.0,34.1039593,-118.19712549999998
384,185100,1507145.0,90065.0,5466032018.0,2018.0,-118.20985342,34.1052026,235449.0,1933.0,1050.0,2.0,1.0,89.0,6.0,37.0,185100.0,6037185100.0,1851.0,2278045.0,0.0,34.1048825,-118.21039409999999
385,185202,1499362.0,90065.0,5452015017.0,2018.0,-118.21701938,34.09465581,150277.0,1924.0,936.0,2.0,1.0,88.0,6.0,37.0,185202.0,6037185202.0,1852.02,1205736.0,0.0,34.095059899999995,-118.2170631
386,185203,1500879.5,90065.0,5455003032.5,2018.0,-118.231255565,34.10080696,233128.0,1930.0,1160.5,2.0,1.0,1485.0,6.0,37.0,185203.0,6037185203.0,1852.03,548004.0,0.0,34.1001272,-118.23168840000001
387,185204,1505341.0,90065.0,5464013903.5,2018.0,-118.22490626,34.102894055,246603.0,1950.0,1324.0,3.0,2.0,1519.0,6.0,37.0,185204.0,6037185204.0,1852.04,963753.0,0.0,34.1029039,-118.22326000000001
388,185310,1499994.0,90065.0,5453023008.0,2018.0,-118.22274506,34.09303697,208975.0,1924.0,1380.0,3.0,2.0,90.0,6.0,37.0,185310.0,6037185310.0,1853.1,421083.0,0.0,34.0922029,-118.2226256
389,185320,1499259.0,90065.0,5453004002.0,2018.0,-118.22542067,34.09082511,206052.0,1925.0,1243.0,3.0,1.0,93.0,6.0,37.0,185320.0,6037185320.0,1853.2,587862.0,2709.0,34.088719399999995,-118.2242419
390,186100,1625880.0,90065.0,5678022007.0,2018.0,-118.23071145,34.128046624999996,316883.0,1944.0,1367.5,3.0,2.0,1650.0,6.0,37.0,186100.0,6037186100.0,1861.0,1347301.0,0.0,34.128462299999995,-118.22998179999999
391,186201,1512183.0,90041.0,5474031007.0,2018.0,-118.21938472,34.12120986,328863.0,1943.0,1168.0,2.0,1.0,5688.0,6.0,37.0,186201.0,6037186201.0,1862.01,522020.0,0.0,34.1213123,-118.2188456
392,186202,1510573.5,90065.0,5472011059.5,2018.0,-118.223478925,34.1196425,291787.5,1956.0,1318.5,2.0,2.0,2793.0,6.0,37.0,186202.0,6037186202.0,1862.02,408259.0,0.0,34.120028999999995,-118.22418959999999
393,186203,1513143.0,90065.0,5475016026.5,2018.0,-118.215858205,34.11508682,320719.0,1951.0,1269.5,3.0,2.0,5692.0,6.0,37.0,186203.0,6037186203.0,1862.03,842702.0,0.0,34.1150031,-118.2153416
394,186301,1503220.0,90065.0,5459010019.5,2018.0,-118.23616145999999,34.12086814,317383.5,1947.0,1430.5,3.0,2.0,6164.0,6.0,37.0,186301.0,6037186301.0,1863.01,1162538.0,0.0,34.1223486,-118.2404317
395,186302,1504180.5,90065.0,5460024023.5,2018.0,-118.22870583,34.1126828,243450.5,1943.0,1164.0,2.0,1.0,5691.0,6.0,37.0,186302.0,6037186302.0,1863.02,1685262.0,0.0,34.1126731,-118.2288551
396,186401,1502754.0,90065.0,5458017015.0,2018.0,-118.24317143,34.1184016,308386.0,1950.0,1814.0,2.0,1.0,105.0,6.0,37.0,186401.0,6037186401.0,1864.01,961479.0,0.0,34.1174816,-118.2455078
397,186403,1502111.0,90065.0,5457016010.5,2018.0,-118.239156285,34.111723595,275704.0,1930.0,1562.5,3.0,2.0,5705.0,6.0,37.0,186403.0,6037186403.0,1864.03,539643.0,0.0,34.1118216,-118.2394972
398,186404,1501522.5,90065.0,5456011011.5,2018.0,-118.235097465,34.10669454,274556.0,1942.0,1468.5,3.0,2.0,5721.0,6.0,37.0,186404.0,6037186404.0,1864.04,401149.0,0.0,34.106759499999995,-118.2354293
399,187101,1492901.5,90039.0,5436027006.5,2018.0,-118.258727625,34.115516080000006,321449.5,1935.0,1397.0,3.0,2.0,5724.0,6.0,37.0,187101.0,6037187101.0,1871.01,760497.0,27646.0,34.116080600000004,-118.26024070000001
